Name,x,y,z,vx,vy,vz,En,Lz,Lperp,alpha,delta,met,age,age_error,apo,peri,zmax,circ,ecc,d_gc,labels
b'NGC6304',5.86,-0.43,0.55,-119.8,-81.1,61.4,-215747.4141295604,428.4885999999998,156.17829714224055,258.637,-29.4816,-0.37,11.25,0.38,3.242347478866577,1.7610405683517456,0.9349809288978576,0.835265730500522,0.2960607685303116,2.441925469788133,bulge_apo
b'NGC6316',10.34,-0.51,1.04,48.7,-325.6,71.0,-227389.01317695744,143.6124000000001,114.36348226864204,259.1534,-28.1532,-0.36,nan,nan,2.882622718811035,0.5136851072311401,1.339370608329773,0.3812854572899411,0.6975037991007114,2.433372145809186,bulge_apo
b'NGC6325',7.72,0.131,1.09,27.8,-449.5,70.9,-230520.25293138955,-93.4288999999999,247.24186499681335,259.4962,-23.7668,-1.37,nan,nan,2.291431427001953,0.6736840605735779,1.928585410118103,-0.2637303456365385,0.5455933751002561,1.1981907193765104,bulge_apo
b'NGC6333',7.73,0.75,1.47,237.7,-123.4,44.8,-204390.997461719,243.39479999999983,414.08315755116143,259.8021,-18.5146,-1.79,nan,nan,4.61972713470459,0.8800519704818726,2.866497755050659,0.3476663661968471,0.6799682483058433,1.7158962672609317,low_E
b'NGC6341',2.51,6.33,4.74,-36.7,-208.6,87.9,-165787.9244977643,40.74360000000007,603.5362348882295,259.2821,43.1352,-2.35,12.75,0.25,10.543808937072754,0.1965115964412689,9.28323459625244,0.0260920327778993,0.9634067538621263,9.74230978772488,GE
b'NGC6342',8.35,0.72,1.44,148.9,-289.3,-36.4,-231497.0191248653,121.959,238.8413621607656,260.2983,-19.605,-0.49,nan,nan,1.9531983137130735,1.1629348993301392,1.6879901885986328,0.3673747816367265,0.2536038610528989,1.6169415573854238,bulge_apo
b'NGC6352',5.27,-1.77,-0.7,-172.2,-79.3,1.1,-196247.2743332499,768.4212,170.20500234276295,261.3739,-48.427,-0.62,10.75,0.38,4.591529846191406,3.136892557144165,0.851085364818573,0.9097818409544848,0.18821917503104163,3.4939662276558994,disk
b'NGC6355',9.15547562150134,-0.0838298705391652,0.9001325996207574,-212.1112539213724,-131.13240045742208,137.8759109731809,-217591.34646579545,-91.22080657632551,339.31659896353915,260.994,-26.353,-1.33,nan,nan,3.2966127395629883,0.5220658779144287,2.697352647781372,-0.1861467149461421,0.7265724978661333,1.3153705969718228,bulge_apo
b'NGC6356',14.76,1.74,2.68,50.6,-345.8,97.9,-173830.3240737246,773.5916,694.390945571182,260.8898,-17.8128,-0.35,nan,nan,7.92152214050293,3.06282639503479,4.4867377281188965,0.5772371653972795,0.44232898562429773,7.29682122571192,disk
b'NGC6362',5.98,-4.1,-2.29,-211.5,-151.9,124.7,-169226.70139109332,1026.6347999999998,820.8928937138874,262.9772,-67.0492,-1.07,12.5,0.25,7.51166296005249,4.924065113067627,4.362775802612305,0.7014400279907191,0.20807771219909255,5.194468211472661,disk
b'NGC6366',3.19,1.06,0.97,22.1,-73.6,-39.4,-189069.28880864705,890.0984000000001,237.58559029598152,261.9393,-5.0752,-0.59,11.0,0.5,5.216219425201416,3.629770994186402,1.139990210533142,0.9201287399287856,0.1793409619275626,5.211966999128064,disk
b'NGC6380',10.72,-1.85,-0.65,-37.1,-193.9,2.5,-225019.59401712837,-78.75680000000008,16.566051800293305,263.6202,-39.0694,-0.4,nan,nan,3.340331077575684,0.2809887528419494,0.327686607837677,-0.1973124920084924,0.8448141749415466,3.193023645386925,bulge_apo
b'NGC6388',9.52,-2.45,-1.16,40.2,-156.6,-22.8,-222031.97586021048,-241.36980000000003,145.09454149626038,264.0654,-44.7423,-0.45,nan,nan,3.113739252090454,0.9081745147705078,1.3440409898757937,-0.5431148532459386,0.548386878777203,3.015045604961889,bulge_apo
b'NGC6397',2.09,-0.84,-0.48,-62.5,-134.7,-127.9,-182463.29270558723,712.4654,728.936557387054,265.1697,-53.6773,-1.99,13.0,0.25,6.524198055267334,2.843517780303955,3.375183582305908,0.6382427590564925,0.3929111791571454,6.186121563629347,disk
b'NGC6401',10.56,0.64,0.74,-74.9,-18.3,153.6,-194508.51537955916,-574.0504000000003,431.62700706346,264.6581,-23.9173,-1.01,nan,nan,4.948695182800293,2.4746432304382324,2.5750069618225098,-0.660566776224705,0.3332802325096646,2.5547602627252535,low_E
b'NGC6402',8.37,3.27,2.38,31.8,-279.0,13.0,-210487.12027148527,146.1922,178.65804550576496,264.3984,-3.2473,-1.39,nan,nan,4.145030975341797,0.5138206481933594,2.405148983001709,0.2413470162126537,0.7794217589597884,4.047987154129815,low_E
b'NGC6426',17.44804245586521,9.27710715186976,5.819028901032556,17.407794335484528,-379.2612920049909,-21.04892280564271,-143002.6153817512,1513.1525036216851,720.1971638790128,266.228,3.17,-2.36,12.9,0.75,15.521462440490724,4.760284900665283,6.356217384338379,0.618318798187148,0.5305843406297005,14.33360051500706,high_E
b'NGC6440',8.41,1.14,0.56,-51.8,-167.9,-43.1,-253346.77212512743,-62.42940000000006,85.00104992651562,267.2028,-20.3521,-0.2,nan,nan,1.363464593887329,0.3288003206253052,0.8097237348556519,-0.3898925484012742,0.6114079801506747,1.2873616430514,bulge_apo
b'NGC6441',11.48,-1.3,-1.01,-22.3,-321.7,-28.9,-216720.9615298888,268.6288,96.36497809972252,267.554,-37.066,-0.44,nan,nan,3.7884867191314697,0.851930558681488,1.063295602798462,0.5236462087100537,0.6328215728551871,3.6699455036825825,disk
b'NGC6453',11.54,-0.86,-0.78,-115.1,-267.2,-160.9,-204689.52212674357,166.12639999999993,605.1893119620009,267.7197,-34.6002,-1.48,nan,nan,4.153999328613281,1.2021533250808716,3.6395113468170166,0.2456255680574686,0.5511131206270817,3.5360429861640537,low_E
b'NGC6496',10.89,-2.31,-1.97,-229.9,-473.4,-70.0,-161092.45353089116,1121.8684000000003,673.6007741055084,269.7677,-44.266,-0.46,10.75,0.38,10.458300590515137,3.8328816890716553,4.483295440673828,0.6481933655579469,0.46360187504620126,4.056242103228061,disk
b'NGC6517',9.94,3.47,1.25,40.8,-223.3,-41.1,-212843.5741911837,143.65740000000002,189.6071535207731,270.4528,-8.9568,-1.24,nan,nan,4.171685218811035,0.4305888414382934,1.887569785118103,0.2569111588585854,0.8128799650775398,4.07811230840937,low_E
b'NGC6522',7.68,0.137,-0.53,-31.7,-156.7,-193.3,-248559.8307500145,42.69859999999997,88.33777712860159,270.8956,-30.035,-1.45,nan,nan,1.434260368347168,0.397734671831131,1.034958004951477,0.2118102223622689,0.5657906674327879,0.7550291385105607,bulge_apo
b'NGC6528',7.88,0.157,-0.58,208.3,-218.1,-44.7,-246005.0371920587,42.81059999999999,139.545013764027,271.2039,-30.055,0.07,nan,nan,1.676628828048706,0.2160367518663406,1.1718083620071411,0.1921536884920676,0.771711649264486,0.680770886569042,bulge_apo
b'NGC6535',5.95,3.06,1.23,-133.2,-233.8,35.9,-207487.0547063267,-350.136,130.48849621744438,270.959,-0.2953,-1.79,12.75,0.5,4.544126510620117,1.1039209365844729,1.424561858177185,-0.5364406760462525,0.6090964366346319,3.9923677185349544,low_E
b'NGC6539',7.24,2.75,0.92,94.2,-214.5,162.6,-207221.11708672773,318.1254,510.8074150958362,271.1924,-7.5896,-0.53,nan,nan,3.44144868850708,2.117206573486328,2.6281096935272217,0.4873974816742194,0.23823066058352052,3.054586715089293,bulge_apo
b'NGC6540',5.283976598686629,0.2934148104793638,-0.2889620278227441,-9.152774007688755,-106.1683824442129,49.47217675709713,-219575.9881997549,403.1914127953596,174.26770932144717,271.536,-27.765,nan,nan,nan,2.9481725692749023,1.6965248584747314,0.7475494742393494,0.8630168161879739,0.26947884771185127,2.944959045816982,bulge_apo
